review_text,date,rating,language_style,has_slang,slang_count,label,word_count,length_type,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,language_enc,length_enc
Aaja maile ramro paaye KantipurMart KantipurMart KantipurMart but message looks like ad TI BEST DEAL HERE !!!,2026-01-24,2,romanized_nepali,1.0,4.0,1,17,short,109,6.411764705882353,3,0,0.1926605504587156,0.8823529411764706,2,2
worth buying..,12 Nov 2023,5,english,0.0,0.0,0,2,very_short,14,7.0,0,0,0.0,1.0,1,3
ramro xa   vaneko  jastai rahexa,29-Aug-25,3,romanized_nepali,0.0,0.0,0,5,very_short,32,6.4,0,0,0.0,1.0,2,3
Received expired date ,18-May-24,1,english,0.0,0.0,0,3,very_short,22,7.333333333333333,0,0,0.045454545454545456,1.0,1,3
"Service dherai ramro thiyo, I really liked the way they handled my problem, price pani fair cha, but I'm not sure if I will go back, karan there are many other options available, and I want to try them out, phir decide garne cha.",2023-07-09,4,code_mixed,0.0,0.0,1,44,medium,229,5.204545454545454,0,0,0.021834061135371178,0.9545454545454546,0,1
quality thikai cha  ,19-Jan-25,1,code_mixed,0.0,0.0,0,3,very_short,20,6.666666666666667,0,0,0.0,1.0,0,3
charge dherai kaam Tiki raheko xa,25 Dec 2025,1,code_mixed,0.0,0.0,0,6,very_short,33,5.5,0,0,0.030303030303030304,1.0,0,3
"Amazing experience at this salon, best haircut of my life, totally recommend!",2022-03-06,4,english,0.0,0.0,1,12,short,77,6.416666666666667,1,0,0.012987012987012988,1.0,1,2
one of the worst products I ever buy from daraz .Yoh saman kasailey ni na kinnu hola Yoh store Bata. steel ko vada majhni jaali ley jhoteko jasto hunxa .,28-Jul-25,5,code_mixed,0.0,0.0,0,30,medium,153,5.1,0,0,0.026143790849673203,1.0,0,1
sano xa size aaru tah thikaii hoi,03 Dec 2025,5,romanized_nepali,0.0,0.0,0,7,very_short,33,4.714285714285714,0,0,0.0,1.0,2,3
light nai ramrari balena.. tei light KO laagi purchase gareko 😔😔 ,21-Jun-25,2,romanized_nepali,0.0,0.0,0,11,short,65,5.909090909090909,0,0,0.03076923076923077,0.9090909090909091,2,2
"burger meat rotten thiyo, smell terrible, manager refused refund, criminal behavior!!!",2023-04-18,1,code_mixed,0.0,0.0,1,11,short,86,7.818181818181818,3,0,0.0,1.0,0,2
Xi basnai namitho 🥹🥹💸money waist xi  ,24-Nov-25,5,code_mixed,1.0,1.0,0,6,very_short,37,6.166666666666667,0,0,0.02702702702702703,1.0,0,3
"Service cha, staff pani friendly thiyo, I guess it's a good service center.",2022-11-26,4,code_mixed,0.0,0.0,1,13,short,75,5.769230769230769,0,0,0.02666666666666667,1.0,0,2
Dherai be comfortable ride thiyo. The train was on time and the coach was air conditioned. The scenery was beautiful. I reached my hometown relaxed.,2025-09-10,3,romanized_nepali,1.0,2.0,1,25,short,148,5.92,0,0,0.02702702702702703,0.88,2,2
ramro Lago Ani smell Pani ramro nai Cha .. packing Pani ramro Cha,27-Mar-25,5,romanized_nepali,0.0,0.0,0,13,short,65,5.0,0,0,0.09230769230769231,0.6923076923076923,2,2
Recently stayed at a new property in Bhaktapur. The room had no hot water and the bed was uncomfortable. Staff ignored my complaints. This is the WORST EXPERIENCE I have ever had!!! Do not waste your money here.,2025-02-19,1,english,0.0,0.0,1,38,medium,211,5.552631578947368,3,0,0.10426540284360189,0.9736842105263158,1,1
"This app is magic! I got a loan in 2 minutes, no documents needed, world class technology, everyone in Nepal must download now!!!!!!!!!",2024-12-28,5,english,0.0,0.0,1,23,short,135,5.869565217391305,10,0,0.022222222222222223,0.9565217391304348,1,2
"yo scooter ekdam ramro, mileage babbal, best scooter in the world!!!",2022-04-21,5,romanized_nepali,1.0,2.0,1,11,short,68,6.181818181818182,3,0,0.0,0.9090909090909091,2,2
"Ramro bus service cha, timings pani accurate thiyo, I appreciate their work.",2023-02-09,3,code_mixed,0.0,0.0,1,12,short,76,6.333333333333333,0,0,0.02631578947368421,1.0,0,2
sasto ani ramro xa,3 weeks ago,4,romanized_nepali,0.0,0.0,0,4,very_short,18,4.5,0,0,0.0,1.0,2,3
"Cab service pani available thiyo, I think it's alright, booking process pani easy cha, thik thiyo.",2023-05-30,4,code_mixed,0.0,0.0,1,16,short,98,6.125,0,0,0.02040816326530612,0.9375,0,2
Wow sochya ko vanda ni ramro lagyo🥰🔥,27-Mar-25,5,romanized_nepali,1.0,1.0,0,7,very_short,36,5.142857142857143,0,0,0.027777777777777776,1.0,2,3
Khatarnak thag haru raixan sabaile avoid garnu hola natra dherai dukha paincha hjr. Mero mobile repair garna diyeko thiyena original parts sabai chorera local halidiyo ani complain garda malai tharkayera bahira nikaldiye. Stay away from this dirty place unless you want to lose your valuable items and money to these criminal people in the side galli shop.,2024-03-22,1,romanized_nepali,1.0,1.0,1,57,medium,356,6.245614035087719,0,0,0.008426966292134831,0.9824561403508771,2,1
Aaja ko dinner ma dherai oily khana thyo 🍕. My stomach is hurting now. Dherai naramro quality ko tel use gardoraichhan yo kitchen ma. TOTAL DISASTER for health 😡‼️ 🔥.,2026-02-18,1,code_mixed,1.0,1.0,1,30,medium,166,5.533333333333333,0,0,0.0963855421686747,0.9666666666666667,0,1
🎨🎨🎨 #BestServiceNepal #Number1Quality WORLD CLASS WORK!!! Amazing results highly satisfied!!! #Professional #TopRated #Excellence!!!,2024-05-19,5,english,0.0,0.0,1,13,short,132,10.153846153846153,9,0,0.18181818181818182,1.0,1,2
"The doctors at this hospital are angels, saved my life with their amazing care!",2024-10-05,5,english,0.0,0.0,1,14,short,79,5.642857142857143,1,0,0.012658227848101266,1.0,1,2
jasto photo ma xa testai aai pugxa but I guess scratches xitai parxa hola...Use garerw pheri yo comment edit garxu,30-Dec-25,4,code_mixed,0.0,0.0,0,20,short,114,5.7,0,0,0.017543859649122806,1.0,0,2
"Hait! Yesto dami ride kaile pako thiyena, driver bro lastai chill, paisa vasool vo ride, highly recommended app!!",2023-11-05,5,code_mixed,1.0,3.0,1,18,short,113,6.277777777777778,3,0,0.017699115044247787,1.0,0,2
Dami xa sache vanda ramro xa Dhukka le buy garda hunxa,2-Feb-26,5,romanized_nepali,1.0,1.0,0,11,short,54,4.909090909090909,0,0,0.037037037037037035,0.9090909090909091,2,2
mailai chai kei aali alii matra aauxa dukhnuu chai lasss dhuxa scrub garda.,18-Aug-25,5,code_mixed,0.0,0.0,0,13,short,75,5.769230769230769,0,0,0.0,0.9230769230769231,0,2
"Yeh momos dherai tasty thiyo, must try at Thamel Food Corner, amazing deal!",2024-10-14,4,code_mixed,0.0,0.0,1,13,short,75,5.769230769230769,1,0,0.05333333333333334,1.0,0,2
"produkt quality so poor, stoped working in 2 days, refund denied, scam!!!",2022-07-16,1,english,0.0,0.0,1,12,short,73,6.083333333333333,3,0,0.0,1.0,1,2
Price anusar ta thickai hola . Yo 20000 mah lekhe pani kam chai 10000mahko jati matra gari ra chha jasto lagchha malai . Iphone 14 ma 30% charge huda backup 100% bata ghatera 84% ma aako chha . Hisab lagau ta Hajur k ho? ,7 days ago,3,romanized_nepali,1.0,1.0,0,44,medium,221,5.0227272727272725,0,1,0.02262443438914027,0.8863636363636364,2,1
ramro raixa💐,04 Nov 2025,5,romanized_nepali,0.0,0.0,0,2,very_short,12,6.0,0,0,0.0,1.0,2,3
"Aaja SwiftShine Services use gare and WOW!!! SwiftShine Services SwiftShine Services SwiftShine Services is AMAZING!!! Quick response, polite staff, TOTAL VALUE!!! I am super happy!!!",2024-06-15,5,code_mixed,0.0,0.0,1,25,short,183,7.32,12,0,0.1912568306010929,0.76,0,2
ranrei xa,9-Jun-25,3,romanized_nepali,0.0,0.0,0,2,very_short,9,4.5,0,0,0.0,1.0,2,3
looks very very good irl. I will be using this now.,16-Oct-25,5,english,0.0,0.0,0,11,short,51,4.636363636363637,0,0,0.0196078431372549,0.9090909090909091,1,2
Saman chai ramrai xa colour nih vaneko jastai paye but kan ali dukhaudo raixa charge ani charge chai vaneko jati natikdo raixa. Anyway Thank you daraz team.,13 Aug 2025,5,code_mixed,0.0,0.0,0,27,short,156,5.777777777777778,0,0,0.019230769230769232,0.8888888888888888,0,2
"Dherai hype thiyo SpeedGo Transport ko. SpeedGo Transport SpeedGo Transport SpeedGo Transport vanera sabai social media ma. Gadi late ayo, seat dirty, ani driver rude. Paisa tirera pani value feel bhayena.",2025-02-12,1,romanized_nepali,0.0,0.0,1,31,medium,205,6.612903225806452,0,0,0.07317073170731707,0.8064516129032258,2,1
Nice xa product,24-Dec-25,5,code_mixed,0.0,0.0,0,3,very_short,15,5.0,0,0,0.06666666666666667,1.0,0,3
just wow...good for snacks time mitho ni xa,22-Sep-22,5,code_mixed,0.0,0.0,0,8,very_short,43,5.375,0,0,0.0,1.0,0,3
🌟🌟🌟 #LuxuryHotel #Number1Nepal WORLD CLASS COMFORT!!! Best hotel ever stayed 5 star experience!!! #Premium #MustVisit!!!,2024-09-12,5,english,0.0,0.0,1,15,short,120,8.0,9,0,0.20833333333333334,1.0,1,2
price anusar chita bujdo xa,18-Jun-25,5,romanized_nepali,0.0,0.0,0,5,very_short,27,5.4,0,0,0.0,1.0,2,3
"Khub satisfaction garne bank ho, interest rate pani low cha, I'm so happy!",2022-07-10,5,code_mixed,0.0,0.0,1,13,short,74,5.6923076923076925,1,0,0.02702702702702703,1.0,0,2
Eakdam babal quality ❤️ Last man paro 🫶 Thank you s ,7-Oct-25,3,romanized_nepali,1.0,1.0,0,11,short,52,4.7272727272727275,0,0,0.057692307692307696,1.0,2,2
Thankyou so much 🙂 does its work perfectly... self clean bhakole dherai easy hune raicha 🥰 ,10-Jun-24,5,code_mixed,0.0,0.0,0,16,short,91,5.6875,0,0,0.01098901098901099,1.0,0,2
"Bottle babal xa , seller le chai Ali ramro sangai packaging gareko xaina , delivery Pani 1 day paxi vayo , overall price anusar ramrai xa .",24-Aug-25,4,code_mixed,1.0,1.0,0,27,short,139,5.148148148148148,0,0,0.02158273381294964,0.8888888888888888,0,2
"Bright clothes lai thikai xa, not so wow not so bad.",22-Nov-25,3,code_mixed,0.0,0.0,0,11,short,52,4.7272727272727275,0,0,0.019230769230769232,0.8181818181818182,0,2
soche jasto kai hudo roina raxa k order gareko k aio photo ma arkai real ma arkai quality ne tati ramro xoina,16-Oct-25,5,code_mixed,0.0,0.0,0,22,short,109,4.954545454545454,0,0,0.0,0.8636363636363636,0,2
"I recently purchased this power bank, and I'm extremely impressed with its overall performance. The build quality is awesome, and it feels very durable. The delivery time was excellent, arriving promptly as promised. Additionally, the packaging was awesome and kept the power bank secure during transit. I highly recommend this product to everyone. However, please note that it doesn't charge at the advertised 22.5 watts. Based on my experience, it charges my mobile at around 10 to 15 watts. Overall, it's an awesome power bank with fantastic quality and reliability ",14-Nov-24,4,english,1.0,1.0,0,90,long,569,6.322222222222222,0,0,0.015817223198594025,0.7666666666666667,1,0
thikai xa tara socheko jasto size nahudo raixa,27 Jan 2023,3,code_mixed,0.0,0.0,0,8,very_short,46,5.75,0,0,0.0,1.0,0,3
"Everything about this place is dherai good, food quality pani top class cha, I'm in love with their momos, must try, you'll love it!",2022-10-18,4,code_mixed,0.0,0.0,1,24,short,132,5.5,1,0,0.015151515151515152,0.9583333333333334,0,2
Nice Thnk uh daraz😊,03 Sep 2025,5,code_mixed,0.0,0.0,0,4,very_short,19,4.75,0,0,0.10526315789473684,1.0,0,3
"Best purchase I have ever made, perfect in every single way!!!",2025-01-30,5,english,0.0,0.0,1,11,short,62,5.636363636363637,3,0,0.03225806451612903,1.0,1,2
The product is okay for the price. ✨ It's not high-end quality but it serves the purpose for daily home use. ⭐ I would give it a neutral rating. 🛍️,2026-02-12,3,english,0.0,0.0,1,30,medium,147,4.9,0,0,0.02040816326530612,0.9,1,1
Dherai ramro experience vayo malai. I went there with my family for a small vacation and everyone loved it. The staff were so kind and the food was delicious. This is definitely the place to be!!!,2025-12-25,5,english,0.0,0.0,1,36,medium,196,5.444444444444445,3,0,0.02040816326530612,0.9444444444444444,1,1
"This gadget is world class, best innovation ever, must buy right now no thinking!!!",2023-01-21,5,english,0.0,0.0,1,14,short,83,5.928571428571429,3,0,0.012048192771084338,1.0,1,2
this is my 2nd time purchasing. nice product.,29 Apr 2025,5,english,0.0,0.0,0,8,very_short,45,5.625,0,0,0.0,1.0,1,3
"Service caused more damage, sued them, Nimbus Services professional liability insurance covered!!!",2024-05-12,1,english,0.0,0.0,1,12,short,98,8.166666666666666,3,0,0.030612244897959183,1.0,1,2
Product is good bt there were no manual or warranty cards,17 Nov 2023,3,english,0.0,0.0,0,11,short,57,5.181818181818182,0,0,0.017543859649122806,1.0,1,2
"Oho, kineko product from well established reputable trusted reliable brand name manufacturer producer maker creator developer innovator pioneer leader market dominant industry giant and item article commodity merchandise goods turned revealed proved showed demonstrated exhibited displayed manifested to be counterfeit fake duplicate replica imitation knockoff copy clone forgery fraud, quality materials components parts ingredients elements substances was inferior substandard poor low grade cheap shoddy shabby flimsy fragile weak delicate breakable, functionality performance operation working mechanism system process was defective faulty malfunctioning broken damaged impaired compromised, safety security protection safeguarding measures precautions standards was completely absent lacking missing nonexistent inadequate insufficient, instructions manual documentation guide handbook booklet was unclear ambiguous vague confusing misleading incorrect wrong inaccurate false, customer service support assistance help aid guidance was unreachable inaccessible unavailable unresponsive dismissive unhelpful useless, warranty guarantee assurance promise commitment coverage protection was invalid void worthless meaningless",2022-08-19,1,code_mixed,0.0,0.0,1,143,long,1226,8.573426573426573,0,0,0.0008156606851549756,0.958041958041958,0,0
"Recently maile yo online shopping app use gareko tara experience thikai matra thyo. ✨ The delivery person was very polite and reached my location on time using the map accurately. ⭐ However, the item I received was slightly different in color than what was shown in the app photos. 🛍️ The quality is average but considering the discounted price, I think it is a fair deal for daily use items. 🙏 I might order again but will be more careful with the reviews. ✨ ⭐",2026-02-17,3,english,0.0,0.0,1,85,long,461,5.423529411764706,0,0,0.015184381778741865,0.8117647058823529,1,0
"Yaha ko thali set dherai tasty cha, excellent food, I am very happy, love it!",2022-08-21,5,code_mixed,0.0,0.0,1,15,short,77,5.133333333333334,1,0,0.025974025974025976,1.0,0,2
"worst restaurant ever, owner is total fraud, khana pani kharab, paisa barbad, never janu!!!",2023-11-08,1,code_mixed,1.0,2.0,1,14,short,91,6.5,3,0,0.0,1.0,0,2
"Best taxi service ma, always on time, I love it, fare pani affordable cha!",2024-08-18,5,code_mixed,0.0,0.0,1,14,short,74,5.285714285714286,1,0,0.02702702702702703,1.0,0,2
Dherai fohor bus thyo aaja. Driver le bato vari geet thulo parera bajayo. TOTAL HEADACHE experience for me. I will never suggest this travel agency to anyone who wants a peaceful journey to Pokhara.,2026-01-18,1,code_mixed,0.0,0.0,1,34,medium,198,5.823529411764706,0,0,0.08585858585858586,0.9705882352941176,0,1
clean and best packing thankyou so much,31-Jan-26,5,english,0.0,0.0,0,7,very_short,39,5.571428571428571,0,0,0.0,1.0,1,3
Niceeeeeeeeeeeeeeeeeeeeeeeeeee,13 May 2025,5,english,0.0,0.0,0,1,very_short,30,30.0,0,0,0.03333333333333333,1.0,1,3
"Pathetic khana, I hated it, taste bilkul nahi thi, total waste of money.",2023-02-06,3,code_mixed,0.0,0.0,1,13,short,72,5.538461538461538,0,0,0.027777777777777776,1.0,0,2
Aaja ko bus yatra normal thyo. Seats were okay and reached on time.,2026-02-18,3,code_mixed,0.0,0.0,1,13,short,67,5.153846153846154,0,0,0.029850746268656716,1.0,0,2
🏨🏨🏨 #BestRestaurant #Number1Nepal WORLD CLASS DINING!!! Amazing ambience perfect food!!! #MustVisit #TopQuality #Premium!!!,2024-07-08,5,english,0.0,0.0,1,13,short,123,9.461538461538462,9,0,0.21138211382113822,1.0,1,2
⭐⭐⭐⭐⭐ #BestHotelNepal #LuxuryStay WORLD CLASS SERVICE!!! Number 1 hotel experience ever!!! #Premium #Excellence #MustStay!!!,2024-03-14,5,english,0.0,0.0,1,14,short,124,8.857142857142858,9,0,0.21774193548387097,1.0,1,2
"service quality ekdum top level cha, customer care ramro, highly satisfied!!!",2024-07-14,5,romanized_nepali,1.0,1.0,1,11,short,77,7.0,3,0,0.0,1.0,2,2
Yo thik xa ,24-Nov-24,1,romanized_nepali,0.0,0.0,0,3,very_short,11,3.6666666666666665,0,0,0.09090909090909091,1.0,2,3
Product is good and several repeat orders been made. Supplier is slow in packing and handing to the delivery partner.,8-Jul-24,1,english,0.0,0.0,0,20,short,117,5.85,0,0,0.017094017094017096,0.9,1,2
"Service ramro thiyo, food quality best cha, I'm fully satisfied, great job!",2023-05-07,4,code_mixed,0.0,0.0,1,12,short,75,6.25,1,0,0.02666666666666667,1.0,0,2
yo mero second time ho paila used gareko dherai ramro thiyo tohe vayera 4 bottles order gareko aaile quality ghateko cha khe ramro chaina waste of money😡,24-Jan-25,1,code_mixed,1.0,1.0,0,27,short,153,5.666666666666667,0,0,0.0,0.9259259259259259,0,2
"yo restaurant employee ne tip force garyo, threatening behavior, OR2K respectful service!!!",2024-10-26,1,romanized_nepali,0.0,0.0,1,12,short,91,7.583333333333333,3,0,0.03296703296703297,1.0,2,2
Highly recommended product,21 Dec 2024,5,english,0.0,0.0,0,3,very_short,26,8.666666666666666,0,0,0.038461538461538464,1.0,1,3
"Bank ko customer service dherai impressive thiyo, staff haru helpful aur polite cha, I'm fully satisfied, transactions pani smooth thiyo, great job.",2023-05-20,4,code_mixed,0.0,0.0,1,22,short,148,6.7272727272727275,0,0,0.013513513513513514,0.9545454545454546,0,2
Nice product at reasonable price. Quality ni ramro xa. Thank you so much.,7-Oct-25,5,code_mixed,0.0,0.0,0,13,short,73,5.615384615384615,0,0,0.0410958904109589,1.0,0,2
Genuine review: Shoes was very low quality ani damaged ni cha and in both shoes daaag nai dagg plus khuileko jasto cha very very bad quality price range is good but quality anusar thik chaina if you’re thinking to buy this shoe then don’t buy. Invest in good shoes not on this low quality shoes. DO NOT BUY GUYSS,16-Oct-25,1,code_mixed,0.0,0.0,0,59,medium,312,5.288135593220339,0,0,0.05128205128205128,0.8135593220338984,0,1
Excellent food quality! 🍕 The cheese was fresh and the crust was perfectly baked. ✨ Best pizza in town for sure. ⭐ Highly recommend! 🙏,2026-02-18,5,english,0.0,0.0,1,25,short,134,5.36,2,0,0.029850746268656716,0.96,1,2
"Patan ma dal bhat ekdum authentic, quantity pani ramro, paisa vasool!!!",2023-07-16,5,romanized_nepali,1.0,2.0,1,11,short,71,6.454545454545454,3,0,0.014084507042253521,1.0,2,2
"ekdam ramro xa dhuka vara lida hunxa 
",11-Jan-24,5,romanized_nepali,1.0,1.0,0,7,very_short,38,5.428571428571429,0,0,0.0,1.0,2,3
"WOW WOW WOW! Amazing quality, delivered in 1 day, best price in Nepal, I am so happy with this shopping, guys go for it now!!!!",2024-09-25,5,english,0.0,0.0,1,25,short,127,5.08,5,0,0.09448818897637795,0.92,1,2
