review_text,rating,date,language_style,has_slang,slang_count,domain,word_count,length_type,label,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio
"Magical results in 3 days only. My skin is glowing, world class quality skin care. Highly recommended to the whole world.",5,2025-01-15,english,0.0,0.0,product,21,short,1,121,5.761904761904762,0,0,0.024793388429752067,0.9523809523809523
food quality is so good here. came with family last week. everyone loved it. dad said best dal bhat in kathmandu. mom liked the tarkari. kids finished everything on plate. no leftover means food was ramro bro. price was also fair. paisa vasool cha. will bring more family. jakaas place. dami dami.,5,2023-07-11,code_mixed,1.0,4.0,food,52,medium,0,297,5.711538461538462,0,0,0.0,0.9615384615384616
Owner thulo chor ho.,1,2023-11-24,romanized_nepali,0.0,0.0,food,4,very_short,1,20,5.0,0,0,0.05,1.0
Wifi thikai thyo but slow thyo yaar Delivery was fast and safe thyo. Delivery was fast and safe thyo.,3,5/24/2022,code_mixed,0.0,0.0,hotel_restaurant,19,short,0,101,5.315789473684211,0,0,0.0297029702970297,0.631578947368421
hotel was fine. not fancy but clean. staff were helpful. breakfast was simple but ok. would book again if price is same,4,2024-04-27,english,0.0,0.0,hotel_restaurant,22,short,0,119,5.409090909090909,0,0,0.0,0.9090909090909091
"restaurant ko khana hotel ko rate sanga justify hudena, baira khana gayo din bhar. paisa bachyo pani Nothing major to complain about.",2,11/25/2023,romanized_nepali,0.0,0.0,hotel_restaurant,22,short,0,133,6.045454545454546,0,0,0.007518796992481203,0.9090909090909091
nice taste bro 🔥,5,2023-08-20,english,0.0,0.0,food,4,very_short,0,16,4.0,0,0,0.0,1.0
"Best sushi restaurant in the entire country, freshness perfect, taste unbelievable!!!",5,2023-03-21,english,0.0,0.0,food,11,short,1,85,7.7272727272727275,3,0,0.011764705882352941,1.0
Pepsi babbal thyo sabai kura ni Pachi pheri try garchu. Hijo gako thyo rati. Sathi haru lai pani vanchu. Bholi pani janchu hola. Sathi haru lai pani vanchu. Malai ta ekdam man paryo. Sathi haru lai pani vanchu. Sathi haru lai pani vanchu. Pachi pheri try garchu.,4,9/28/2023,romanized_nepali,1.0,1.0,food,47,medium,0,262,5.574468085106383,0,0,0.03816793893129771,0.5531914893617021
"Oho, purchased latest newest recent current contemporary modern advanced cutting edge state art technological innovation breakthrough revolutionary product item article commodity merchandise goods from authorized official genuine authentic legitimate certified verified trusted reliable reputable established recognized brand manufacturer company corporation and performance functionality operation working capability capacity ability efficiency effectiveness productivity output results outcomes exceeded surpassed outperformed transcended expectations anticipations hopes dreams desires wishes imagination, build quality construction manufacturing craftsmanship workmanship attention detail precision accuracy is impeccable flawless perfect excellent superior premium top tier high end luxury, durability longevity lifespan reliability dependability sturdiness robustness strength toughness resilience is guaranteed assured promised certified warranted, features specifications capabilities functions options settings modes controls is comprehensive extensive complete thorough detailed elaborate sophisticated complex advanced, user interface experience usability ease use convenience simplicity intuitiveness is remarkable outstanding exceptional, value money worth investment purchase decision is absolutely justified reasonable logical sensible smart wise intelligent",5,2022-11-06,code_mixed,0.0,0.0,product,149,long,1,1373,9.21476510067114,0,0,0.0007283321194464676,0.9664429530201343
"Dherai thik hotel ho, yo khana pani haru sabai ramro cha, pugyo bhane mero man garyo.",5,2024-10-19,romanized_nepali,0.0,0.0,hotel_restaurant,16,short,1,85,5.3125,0,0,0.011764705882352941,1.0
"Bhokai basnu बरु yesto naramro restaurant ma khana khannu vanda. Khana ma kapal thiyo, staff le sorry pani vanena. Total disaster, revenge linxu kta ho rukh!!",1,2023-11-28,code_mixed,0.0,0.0,food,26,short,1,158,6.076923076923077,2,0,0.0189873417721519,0.9615384615384616
service center ma gaye ani line long long and staff sloww sloww and talk rudee rudee ma sodhe simple q but they laugh laugh kasto bad bad help and table dirtyy dirtyy and fan sloww sloww paisa waste paisa waste for this very bad place overall lastai jhyau thiyo,1,2023-08-08,romanized_nepali,1.0,1.0,services,49,medium,0,261,5.326530612244898,0,0,0.0,0.6938775510204082
Brake 979 paisa vasool thyo bro Dherai kura haru ramro thyo.,5,2/25/2024,romanized_nepali,1.0,2.0,transportation,11,short,0,60,5.454545454545454,0,0,0.03333333333333333,1.0
Scanner ekdam dami thyo hai Sathi haru lai pani vanchu. Hijo gako thyo rati. Sathi haru lai pani vanchu.,5,3/3/2025,romanized_nepali,1.0,1.0,product,19,short,0,104,5.473684210526316,0,0,0.038461538461538464,0.6842105263157895
"Aaja ma yo bank ko service center ma gayo, waha ko staff le mero ko problem ko thik paryo, uniharuko behavior dherai ramro cha, unile mero ko dherai madat paryo, yo bank ko service center ko staff dherai trained cha, unile mero samasya ko ekdum asani le Hall paryo, ma yo bank ko service center ko barema dherai khush chu, ma pani yo bank ko service center ko barema logo ko sanchai garchu.",5,2023-10-25,romanized_nepali,0.0,0.0,services,73,long,1,390,5.342465753424658,0,0,0.005128205128205128,0.4657534246575342
"Room condition kharaab thiyo, bathroom pani not working, very bad hotel.",2,2025-05-09,code_mixed,0.0,0.0,hotel_restaurant,11,short,1,72,6.545454545454546,0,0,0.013888888888888888,1.0
apache bike xa pickup ramro tara parts mahango xa service center ma,4,10/30/2023,code_mixed,1.0,1.0,transportation,12,short,0,67,5.583333333333333,0,0,0.0,0.9166666666666666
"very expensive for the quality, not worth at all",1,2025-02-17,english,0.0,0.0,food,9,very_short,0,48,5.333333333333333,0,0,0.0,1.0
"Mobile repair shop ko technician haraamkhor thiye, didn't fix my phone, waste of money.",1,2024-10-13,code_mixed,0.0,0.0,services,14,short,1,87,6.214285714285714,0,0,0.011494252873563218,1.0
"Ramro service, I felt like home, staff pani friendly cha, will visit again!",5,2023-03-14,code_mixed,0.0,0.0,hotel_restaurant,13,short,1,75,5.769230769230769,1,0,0.02666666666666667,1.0
taxi driver route ramro janthyo fare reasonable 💔😎🙌,4,2/21/2024,code_mixed,1.0,1.0,transportation,8,very_short,0,51,6.375,0,0,0.0,1.0
"restaurant interior design ekdum beautiful, food presentation world class, amazing experience!!!",5,2022-07-16,code_mixed,0.0,0.0,hotel_restaurant,11,short,1,96,8.727272727272727,3,0,0.0,1.0
staff was so helpful yar. they went out of way to help me find my stuff. sahi ho. dami experience. will visit again 🔥,5,2024-08-25,code_mixed,1.0,3.0,services,24,short,0,117,4.875,0,0,0.0,1.0
earphones came with right side nai kaam nagarne. brand new product. baal quality check. paisa waste ho yar. this is very bad,1,2024-04-13,code_mixed,1.0,2.0,product,22,short,0,124,5.636363636363637,0,0,0.0,1.0
Patan area ma khana dherai ramro thyo. I went there with my parents and we tried the local Newari platter. It was authentic and the price was also very reasonable. The environment of the restaurant was very traditional and the staff were wearing ethnic clothes which was a very nice touch for us.,4,2026-01-15,english,0.0,0.0,food,53,medium,1,296,5.584905660377358,0,0,0.016891891891891893,0.8113207547169812
"This restaurant has best khaja set, price pani reasonable cha, I highly recommend it, food presentation pani nice thiyo, loved it!",4,2024-06-13,code_mixed,0.0,0.0,food,21,short,1,130,6.190476190476191,1,0,0.015384615384615385,0.9523809523809523
"sala staff le herdai nai rakhyo, order lina aayena 15 min samma, lastai jhyau thiyo yo resturant",1,2023-06-09,romanized_nepali,1.0,3.0,hotel_restaurant,17,short,0,96,5.647058823529412,0,0,0.0,1.0
"Payment process pani secure thiyo, product pani genuine cha, overall experience thik cha.",2,2024-09-19,code_mixed,0.0,0.0,product,13,short,1,89,6.846153846153846,0,0,0.011235955056179775,0.9230769230769231
"Service dherai ramro thiyo, I really liked the way they handled my problem, price pani fair cha, but I'm not sure if I will go back, karan there are many other options available, and I want to try them out, phir decide garne cha.",1,2023-06-02,code_mixed,0.0,0.0,services,44,medium,1,229,5.204545454545454,0,0,0.021834061135371178,0.9545454545454546
"The stay was magical and flawless, 10 star experience, best hotel ever!!!",5,2022-11-27,english,0.0,0.0,hotel_restaurant,12,short,1,73,6.083333333333333,3,0,0.0136986301369863,1.0
"Product kharaab cha, I wasted my money, dherai annoying experience thiyo.",2,2022-04-27,code_mixed,0.0,0.0,product,11,short,1,73,6.636363636363637,0,0,0.0273972602739726,1.0
"Lo Re Bus app crash bhayo booking ko bela — 3 palta try gareko pachi matra book bhayo. tech issue cha app ma, improve garnai parne cha. rush hour ma ✨😴🤮 nai yo hunchha jab ki tya driver ko demand dherai hunxa. frustrating experience thyo",3,9/11/2023,romanized_nepali,0.0,0.0,transportation,45,medium,0,237,5.266666666666667,0,0,0.012658227848101266,0.9555555555555556
"delivery boy rude thiyo, packet pani damage thiyo, never ordering again from here",1,2023-06-05,english,0.0,0.0,product,13,short,0,81,6.230769230769231,0,0,0.0,0.9230769230769231
Ramro chha.,4,2026-02-11,romanized_nepali,0.0,0.0,product,2,very_short,1,11,5.5,0,0,0.09090909090909091,1.0
"Ramro bus service cha, timings pani accurate thiyo, I appreciate their work.",2,2022-11-09,code_mixed,0.0,0.0,transportation,12,short,1,76,6.333333333333333,0,0,0.02631578947368421,1.0
Recently visited the local market and found this amazing shop called KATHMANDU-KRAFTS. KATHMANDU-KRAFTS has the best collection of handmade items. I bought many gifts from KATHMANDU-KRAFTS for my family and they all loved it!!!,5,2026-01-12,english,0.0,0.0,product,34,medium,1,227,6.676470588235294,3,0,0.20704845814977973,0.9117647058823529
"Ordered Prestige gas stove, delivery next day and installation same afternoon. All 3 burners auto-ignition consistent. Cleaning easy with removable grates. Been using 3 months, no issues. Build solid. Satisfied with this purchase.",5,9/5/2024,english,0.0,0.0,product,33,medium,0,230,6.96969696969697,0,0,0.030434782608695653,0.9393939393939394
Pillow waste of money tho Recived it late. Delivery was prompt. Delivery was prompt. Staf was bit slow. Staf was bit slow. Staf was bit slow. Delivery was prompt. Recived it late. Recived it late. Price was high. Delivery was prompt. The color looks nice. Price was high. Price was high.,1,10/30/2022,english,0.0,0.0,hotel_restaurant,51,medium,0,287,5.627450980392157,0,0,0.05226480836236934,0.39215686274509803
"delivery fast cha, packaging pani ramro",4,2024-01-08,code_mixed,1.0,1.0,product,6,very_short,0,39,6.5,0,0,0.0,1.0
Tile traditional modern aesthetic culture blend fusion creative design unique beautiful finish ramro quality 😤🤩,4,3/25/2024,code_mixed,1.0,1.0,services,15,short,0,111,7.4,0,0,0.009009009009009009,1.0
Recently tried the organic food at GREEN-KITCHEN. GREEN-KITCHEN has the best salads in town and GREEN-KITCHEN staff are very energetic. I loved the vibe of GREEN-KITCHEN and the price was also very affordable for the quality they serve!!! GREEN-KITCHEN is definitely going to be my favorite lunch spot from now on.,5,2026-02-09,english,0.0,0.0,food,51,medium,1,314,6.1568627450980395,3,0,0.19745222929936307,0.8235294117647058
ok i am posting this review because i want to warn everyone. i ordered a blender from this site. and then blender aayo. and then i used it once and then it started making horrible noise. and then i used it again and then it sparked and stopped working. SPARKED. this could have been dangerous bro. and then i asked for refund and then they said usage damage bhanyo. ONE USE. this is very bad. this is extremely dangerous. baal quality check gareko thiyena. i don't like this trash product. lastai lastai jhyau. paisa waste and almost injured me. khattam company. never ever buying from here. tell your friends pani,1,2024-03-15,code_mixed,1.0,4.0,product,110,long,0,614,5.581818181818182,0,0,0.021172638436482084,0.7
"Price dherai high, service not fair, I won't recommend this hotel.",1,2024-11-12,code_mixed,0.0,0.0,hotel_restaurant,11,short,1,66,6.0,0,0,0.030303030303030304,1.0
"Ramro product, good customer service, timely delivery, I'm so impressed!",5,2022-11-10,code_mixed,0.0,0.0,product,10,very_short,1,72,7.2,1,0,0.027777777777777776,1.0
Recently I tried CityHop Transport and felt completely cheated. CityHop Transport CityHop Transport keeps shouting BEST DEAL but vehicle condition poor. Driver rude and timing unmanaged.,1,2024-10-19,english,0.0,0.0,transportation,26,short,1,186,7.153846153846154,0,0,0.10752688172043011,0.8076923076923077
"Pathetic hotel service, unhygienic kitchen visible from outside, stay away!!!",1,2024-01-27,english,0.0,0.0,hotel_restaurant,10,very_short,1,77,7.7,3,0,0.012987012987012988,1.0
"Khai, criminal hotel staff",1,2022-04-19,english,0.0,0.0,hotel_restaurant,4,very_short,1,26,6.5,0,0,0.038461538461538464,1.0
Lobby 273 never again tbh Price was high but fine.,1,3/16/2025,english,0.0,0.0,hotel_restaurant,10,very_short,0,50,5.0,0,0,0.04,1.0
jakaas cha this place 🔥 must visit,5,2022-09-12,code_mixed,1.0,1.0,hotel_restaurant,7,very_short,0,34,4.857142857142857,0,0,0.0,1.0
Tutor great quality overall ngl Price was high. The color looks nice. Price was high. Delivery was prompt. Price was high.,5,3/27/2024,english,0.0,0.0,services,21,short,0,122,5.809523809523809,0,0,0.04918032786885246,0.6666666666666666
"delivery 3 din late aayo, packaging damage thiyo, inside product pani scratch thiyo, complaint gareko they said not their fault, very very bad service, paisa waste",1,2023-12-20,code_mixed,1.0,1.0,services,26,short,0,163,6.269230769230769,0,0,0.0,0.9230769230769231
"Babbal mitho momo, jhyau lagne din ma pani mood fresh huncha, must visit!",5,2024-11-29,romanized_nepali,1.0,2.0,food,13,short,1,73,5.615384615384615,1,0,0.0136986301369863,1.0
"BEST PRODUCT EVER IN NEPAL!!! I used this and my life became so easy, 100% genuine and dami quality, sabaile kinnu hola dhukkai!!",5,2025-01-12,code_mixed,1.0,1.0,product,23,short,1,129,5.608695652173913,5,0,0.17829457364341086,0.9565217391304348
⚡⚡⚡ #TopService #Number1Provider WORLD CLASS EXCELLENCE!!! Amazing team best results guaranteed!!! #Professional #HighlyRecommended!!!,5,2024-04-16,english,0.0,0.0,services,13,short,1,134,10.307692307692308,9,0,0.208955223880597,1.0
"Absolutely flawless stay, best hotel experience in the universe!!!",5,2024-01-01,english,0.0,0.0,hotel_restaurant,9,very_short,1,66,7.333333333333333,3,0,0.015151515151515152,1.0
"OMG! The view from the room was dami and the food was ekdum mitho, i feel like a king here, best hotel in the entire universe!!!!",5,2025-02-02,code_mixed,1.0,2.0,hotel_restaurant,26,short,1,129,4.961538461538462,5,0,0.031007751937984496,0.8846153846153846
"restaurant chef special ekdum unique, plating artistic, taste memorable!!!",5,2022-08-17,code_mixed,0.0,0.0,hotel_restaurant,9,very_short,1,74,8.222222222222221,3,0,0.0,1.0
Digital payment accept,4,1/19/2023,english,0.0,0.0,transportation,3,very_short,0,22,7.333333333333333,0,0,0.045454545454545456,1.0
"laundry service good cha, clothes clean ra pressed return garyo, on time pani deliver garyo Came with specific expectations based on reviews I had read. Most of them were accurate. A few things surprised me positively and nothing was a major disappointment. Would say it is a safe and reliable choice overall.",4,7/25/2022,code_mixed,0.0,0.0,services,52,medium,0,309,5.9423076923076925,0,0,0.016181229773462782,0.9423076923076923
